code_commune,commune,population,part_jeunes,part_seniors,indice_jeunesse,annee
62272,Douchy-lès-Ayette,308.0,32.467532467532465,27.27272727272727,1.1904761904761905,2017
62273,Doudeauville,600.0,41.833333333333336,19.0,2.2017543859649122,2017
62274,Dourges,5891.0,39.61975895433712,19.96265489730097,1.9846938775510203,2017
62275,Douriez,326.000000000001,32.67326732673272,23.102310231023136,1.4142857142857141,2017
62276,Douvrin,5407.0,38.58024407024679,21.06186375225512,1.8317583156009145,2017
62277,Drocourt,2936.0,38.99709231468573,22.79661817364322,1.7106525194940108,2017
62278,Drouvin-le-Marais,594.0,35.77235772357729,18.04878048780488,1.9819819819819846,2017
62279,Duisans,1309.0,33.028553587066995,25.655275052853945,1.2873981479061491,2017
62280,Dury,350.000000000001,35.302832648292245,17.46425243887518,2.0214339418106797,2017
62281,Echinghen,390.000000000001,24.56477605930793,24.50051985294014,1.0026226466521313,2017
62282,Éclimeux,176.0,31.28491620111733,26.25698324022344,1.1914893617021292,2017
62283,Écoivres,131.0,35.87786259541985,16.030534351145036,2.238095238095238,2017
62284,Écourt-Saint-Quentin,1672.0,31.51335311572703,29.436201780415406,1.070564516129034,2017
62285,Écoust-Saint-Mein,491.0,35.88103299364116,22.05699313279763,1.6267418127944144,2017
62286,Ecquedecques,512.999999999999,33.60242770772089,26.390626732138095,1.2732713038148644,2017
62288,Ecques,2139.0,34.58926203824792,21.65260771220558,1.5974640328772016,2017
62289,Écuires,717.0,32.49651324965133,28.451882845188287,1.142156862745098,2017
62290,Écurie,385.999999999999,32.80839895013125,24.67191601049869,1.3297872340425538,2017
62291,Éleu-dit-Leauwette,2919.99999999999,35.1153592165769,25.70580560991521,1.3660478006194927,2017
62292,Elnes,913.999999999997,39.597315436241594,20.13422818791951,1.966666666666661,2017
62293,Embry,239.0,34.32203389830511,35.59322033898309,0.9642857142857139,2017
62295,Enquin-lez-Guinegatte,1616.0,37.76806313477425,21.114627584856475,1.7887155708993758,2017
62296,Enquin-sur-Baillons,280.0,37.857142857142854,23.57142857142857,1.606060606060606,2017
62297,Éperlecques,3640.0,39.53296703296703,20.247252747252748,1.9525101763907735,2017
62298,Épinoy,546.0,39.010989010989015,19.78021978021978,1.9722222222222223,2017
62299,Eps,250.0,33.734939759036195,28.11244979919686,1.1999999999999988,2017
62300,Équihen-Plage,2738.0,37.28822818747045,25.681071508569776,1.4519732237429175,2017
62301,Équirre,76.0,26.25,45.0,0.5833333333333333,2017
62302,Ergny,233.0,33.90557939914164,28.75536480686695,1.1791044776119404,2017
62303,Érin,233.999999999999,43.85964912280702,18.859649122807003,2.3255813953488396,2017
62304,Erny-Saint-Julien,325.0,34.39636605003634,31.002775158609847,1.1094608748431365,2017
62306,Ervillers,398.999999999999,32.908163265306094,27.551020408163257,1.194444444444444,2017
62307,Escalles,228.0,26.728110599078292,33.64055299539167,0.7945205479452047,2017
62308,Escœuilles,479.0,40.709812108559504,16.075156576200417,2.5324675324675323,2017
62309,Esquerdes,1629.0,38.06015960712094,23.32719459791283,1.631578947368421,2017
62310,Essars,1725.0,32.516649315023535,27.174127873349583,1.1966032347596889,2017
62311,Estevelles,2043.99999999999,39.333006375674415,17.557626287395806,2.2402234636871516,2017
62312,Estrée,290.0,35.05154639175259,28.865979381443307,1.2142857142857142,2017
62313,Estrée-Blanche,950.999999999997,39.80370774263903,22.355507088331507,1.7804878048780488,2017
62314,Estrée-Cauchy,372.999999999998,35.71428571428574,21.70329670329671,1.645569620253165,2017
62315,Estréelles,352.0,36.07954545454545,18.181818181818183,1.984375,2017
62316,Estrée-Wamin,171.999999999999,30.00000000000011,30.000000000000053,1.000000000000002,2017
62317,Étaing,450.0,36.703296703296736,18.241758241758244,2.0120481927710854,2017
62318,Étaples,10865.0,36.51749217445292,25.650656849635073,1.4236474484267427,2017
62319,Éterpigny,258.0,34.10852713178294,24.031007751937985,1.4193548387096775,2017
62320,Étrun,314.0,32.366586695041526,25.68865602920529,1.2599564048132426,2017
62321,Évin-Malmaison,4551.0,39.08157764295392,21.391407845348493,1.8269754812538956,2017
62322,Famechon,120.0,36.206896551724085,27.586206896551758,1.3124999999999964,2017
62323,Fampoux,1181.0,34.25229741019212,23.057644110275664,1.4855072463768122,2017
62324,Farbus,556.999999999999,27.660175949175457,28.724301413369176,0.9629538261390602,2017
62325,Fauquembergues,984.0,40.74209398873903,25.24707399677692,1.6137352785491192,2017
62326,Favreuil,237.0,34.58789202999835,19.335654557170272,1.7888141271727502,2017
62327,Febvin-Palfart,600.0,39.23841059602657,20.860927152317892,1.8809523809523838,2017
