"code_commune","commune","annee","inscrits","abstentions","votants","blancs","nuls","exprimes","taux_abstention","population","part_jeunes","part_seniors","indice_jeunesse","emploi_total","emploi_moins_25","emploi_25_49","emploi_50_plus","creations_total","creations_industrie","creations_construction","creations_commerce_transport","creations_info_com","creations_finance","creations_immo","creations_services_admin","creations_adm_sante_social","creations_autres_services","nombre_infractions_total","taux_infractions_moyen"
"62160","Boulogne-Sur-Mer",2022,25712,8746,16966,204,116,16646,"34.01524579962663",41039,"39.08679798928454","25.450636259911608","1.5357886376637206","4540","745","2775","1015","487","34","31","206","12","23","22","78","38","43","2472","4.190264726666667"
"62161","Bouquehault",2022,545,136,409,5,0,404,"24.954128440366972",794,"40.72730769634469","16.031850777390787","2.5403996245886424","50","10","25","15","10","2","3","2","0","0","0","1","1","1","19","1.4977750133333332"
"62162","Bourecq",2022,403,77,326,3,4,319,"19.106699751861044",575,"36.31684793058393","25.39947049471966","1.4298269697446608","40","10","20","10","2","0","0","0","0","0","1","0","0","1","13","1.3983353066666666"
"62163","Bouret-Sur-Canche",2022,206,41,165,2,3,160,"19.902912621359224",245,"27.26187985997702","36.606414614849015","0.7447295821459259","10","5","5","5","2","0","0","1","0","0","0","1","0","0","4","0.9370001933333333"
"62164","Bourlon",2022,915,218,697,10,3,684,"23.825136612021858",1148,"34.11523982132509","26.43356760593727","1.2906029307093012","90","10","45","30","6","0","1","4","0","0","1","0","0","0","52","2.990279693333334"
"62165","Bournonville",2022,175,27,148,3,3,142,"15.428571428571427",226,"30.909090909090835","29.999999999999904","1.0303030303030312","5","0","5","0","3","0","1","0","0","0","0","2","0","0","3","0.8701823533333334"
"62166","Bours",2022,516,109,407,1,2,404,"21.124031007751938",588,"34.183673469387756","25.170068027210885","1.3581081081081081","25","0","15","5","9","1","1","2","0","1","1","3","0","0","14","1.5336343133333332"
"62167","Boursin",2022,223,48,175,5,4,166,"21.524663677130047",242,"37.288135593220375","23.30508474576275","1.5999999999999988","10","0","5","5","3","0","1","1","0","0","0","1","0","0","4","0.9522453933333334"
"62168","Bourthes",2022,592,99,493,14,8,471,"16.722972972972975",851,"39.77640503567908","20.580111299018427","1.9327594714017038","35","10","20","5","8","1","2","3","0","0","0","0","1","1","19","1.5363775333333334"
"62169","Bouvelinghem",2022,188,37,151,0,1,150,"19.680851063829788",255,"33.61344537815122","23.52941176470584","1.4285714285714293","10","0","5","5","2","0","0","0","0","0","0","0","0","2","4","1.1059547066666666"
"62170","Bouvigny-Boyeffles",2022,1935,440,1495,30,8,1457,"22.739018087855296",2385,"30.71936912879954","31.450589876163026","0.9767501738363994","125","20","65","35","16","0","3","3","0","1","1","3","4","1","64","1.7701787733333334"
"62171","Boyaval",2022,90,12,78,1,0,77,"13.333333333333334",138,"42.94871794871797","15.38461538461536","2.7916666666666727","5","0","5","0","2","0","1","1","0","0","0","0","0","0","2","0.6688071466666667"
"62172","Boyelles",2022,274,42,232,6,1,225,"15.328467153284672",366,"37.43169398907104","20.21857923497268","1.8513513513513513","20","0","10","5","3","0","1","2","0","0","0","0","0","0","5","1.1058984066666666"
"62173","Brebières",2022,4050,1024,3026,41,19,2966,"25.283950617283953",5210,"35.25911708253359","24.01151631477927","1.4684252597921663","345","60","190","95","46","6","3","14","1","1","2","9","4","6","169","2.2499018800000004"
"62174","Brêmes",2022,996,232,764,13,4,747,"23.293172690763054",1311,"31.631923677716628","31.008452140818576","1.0201065030291316","70","10","45","15","8","2","0","2","0","1","0","1","0","2","34","1.759147313333333"
"62175","Brévillers",2022,120,16,104,2,1,101,"13.333333333333334",157,"33.12101910828025","26.751592356687897","1.2380952380952381","10","0","5","0","0","0","0","0","0","0","0","0","0","0","2","0.7205056200000001"
"62176","Bréxent-Enocq",2022,557,152,405,7,0,398,"27.289048473967686",639,"29.510669927457055","30.807495299041825","0.957905523996782","30","5","15","10","2","0","0","0","0","0","0","2","0","0","13","1.328247753333333"
"62177","Brimeux",2022,673,142,531,5,5,521,"21.099554234769688",872,"32.45412844036697","24.31192660550459","1.3349056603773586","55","10","30","15","6","0","0","2","0","0","0","1","1","2","22","1.7559390933333332"
"62178","Bruay-La-Buissière",2022,15328,4781,10547,130,75,10342,"31.19128392484342",21997,"38.82392135864391","24.535776050666307","1.5823392452911464","2280","435","1355","490","166","8","12","70","5","3","2","27","11","28","1245","3.9870723933333334"
"62179","Brunembert",2022,295,55,240,4,2,234,"18.64406779661017",394,"35.25317377115921","23.169478036941094","1.521535086589005","15","5","10","5","3","0","0","0","1","0","0","1","0","1","6","1.0139519666666668"
"62180","Brias",2022,232,42,190,4,0,186,"18.103448275862068",297,"35.35353535353536","22.22222222222222","1.5909090909090908","15","5","5","0","4","0","0","1","0","1","1","0","0","1","5","1.5133811533333335"
"62181","Bucquoy",2022,1025,252,773,2,8,763,"24.585365853658537",1506,"38.711819389110225","23.904382470119522","1.6194444444444445","75","10","50","15","13","4","0","2","0","0","0","1","3","3","35","1.5747267866666665"
"62182","Buire-Au-Bois",2022,206,40,166,5,0,161,"19.41747572815534",238,"29.90403776653215","34.120208464140674","0.876431859962415","20","5","10","5","5","1","1","1","0","0","1","1","0","0","5","1.228442313333333"
"62183","Buire-Le-Sec",2022,589,139,450,10,5,435,"23.599320882852293",752,"39.16837825086063","20.519103739871873","1.9088737377330116","65","10","45","10","7","1","1","0","0","0","0","3","1","1","18","1.5399813466666668"
"62184","Buissy",2022,216,46,170,1,3,166,"21.296296296296298",287,"38.819005590573205","19.348881564682664","2.006266122452741","15","0","10","5","1","0","1","0","0","0","0","0","0","0","4","1.0362669866666667"
"62185","Bullecourt",2022,174,42,132,1,0,131,"24.137931034482758",227,"28.634361233480178","31.277533039647576","0.9154929577464789","10","0","5","5","1","0","0","1","0","0","0","0","0","0","5","1.2959481"
"62186","Bully-Les-Mines",2022,9319,3022,6297,74,51,6172,"32.428372142933796",12172,"36.39132156716604","26.129907747568403","1.3927076175977906","1125","220","660","245","102","15","11","34","4","0","2","18","8","10","607","3.580691653333333"
"62187","Buneville",2022,132,22,110,0,0,110,"16.666666666666664",177,"32.93413173652701","28.143712574850326","1.1702127659574477","10","0","5","5","1","0","0","0","0","0","0","0","1","0","2","0.8805861533333332"
"62188","Burbure",2022,2234,464,1770,23,14,1733,"20.769919427036708",2827,"34.67687783264153","26.794603956990628","1.2941739272692045","200","35","110","55","15","3","2","3","0","0","2","1","1","3","71","1.6806477266666666"
"62189","Bus",2022,100,22,78,0,2,76,"22",134,"45.8646616541353","13.53383458646612","3.3888888888888977","10","0","5","5","1","0","0","0","0","0","0","0","0","1","2","0.56735842"
"62190","Busnes",2022,985,166,819,10,8,801,"16.85279187817259",1242,"30.110423074176495","31.3491185351713","0.9604870720813063","70","15","35","20","8","1","2","1","0","1","0","1","1","1","32","1.74053744"
"62191","Caffiers",2022,459,112,347,2,3,342,"24.40087145969499",726,"34.44189310538916","31.94374577664497","1.078204583338835","50","15","30","10","7","3","0","3","0","1","0","0","0","0","18","1.5747267866666665"
"62192","Cagnicourt",2022,305,62,243,2,2,239,"20.327868852459016",422,"39.09952606635071","20.379146919431278","1.9186046511627908","35","5","20","10","3","1","1","0","1","0","0","0","0","0","10","1.5572183733333333"
"62193","Calais",2022,50946,17887,33059,376,237,32446,"35.109724021512974",67585,"38.408141787807196","24.7157838213332","1.5539924634983886","7915","1355","4685","1875","726","35","79","263","22","18","27","132","47","103","4425","4.475848193333333"
"62194","Calonne-Ricouart",2022,4401,1403,2998,37,21,2940,"31.879118382185865",5416,"37.052662746269796","26.308623289490622","1.4083847086392787","535","105","310","120","30","3","4","9","3","1","0","4","2","4","257","3.168125733333333"
"62195","Calonne-Sur-La-Lys",2022,1235,290,945,14,10,921,"23.481781376518217",1578,"34.45930611307776","25.869619198926024","1.3320376248332382","90","15","50","20","22","1","4","5","1","0","0","3","4","4","40","1.74053744"
"62196","La Calotterie",2022,469,86,383,8,6,369,"18.336886993603414",586,"29.811845373373536","32.01538332485646","0.9311725263719671","30","5","15","15","5","0","1","1","0","0","0","2","0","1","14","1.4957016933333334"
"62197","Camblain-Châtelain",2022,1336,373,963,17,5,941,"27.91916167664671",1766,"37.53410315198692","23.782359794532365","1.5782329203772336","135","20","85","30","14","0","1","4","1","0","1","1","2","4","51","1.8740413999999999"
"62198","Cambligneul",2022,290,57,233,5,3,225,"19.655172413793103",347,"31.62413949593063","30.809198531412214","1.0264512224713516","15","0","10","5","4","0","0","1","0","1","0","0","2","0","7","1.3963262866666666"
"62199","Camblain-L'Abbé",2022,514,90,424,11,4,409,"17.509727626459142",681,"32.572224534376055","28.480657088295715","1.1436612727506836","20","0","15","5","4","0","3","0","1","0","0","0","0","0","15","1.4458753666666666"
"62200","Cambrin",2022,857,148,709,9,4,696,"17.269544924154026",1250,"36.40228377173224","22.320901489911613","1.630860822901127","90","15","60","15","15","2","1","4","1","0","0","4","2","1","30","1.64084194"
"62201","Camiers",2022,2300,652,1648,21,12,1615,"28.347826086956523",2633,"27.546848760807524","34.97245958488976","0.7876726169042295","210","45","110","55","32","2","3","7","2","1","3","7","2","5","87","2.1748939933333338"
"62202","Campagne-Lès-Boulonnais",2022,466,71,395,4,1,390,"15.236051502145923",675,"40.409913936534814","20.22172255826725","1.998341823753982","40","10","25","5","7","0","2","1","0","1","0","1","0","2","17","1.5975804533333333"
"62203","Campagne-Lès-Guines",2022,351,62,289,3,2,284,"17.663817663817664",414,"31.40096618357488","28.743961352657006","1.0924369747899159","25","5","15","10","4","1","0","0","0","0","0","0","2","1","8","1.328247753333333"
"62204","Campagne-Lès-Hesdin",2022,1193,207,986,8,14,964,"17.351215423302598",1944,"33.1275720164609","29.166666666666668","1.1358024691358024","105","25","50","30","20","2","1","7","1","1","0","6","0","2","63","2.13114006"
"62205","Campagne-Lès-Wardrecques",2022,1037,194,843,11,4,828,"18.70781099324976",1300,"33.24601883204469","24.777189671834503","1.3417994240822697","75","10","45","15","19","1","2","5","1","1","3","2","2","2","31","1.5730834999999999"
"62206","Campigneulles-Les-Grandes",2022,253,43,210,0,1,209,"16.99604743083004",289,"30.89187042093065","25.28001870343876","1.2219876410427073","10","0","10","0","3","0","0","0","0","0","0","0","2","1","4","1.1939932666666666"
"62207","Campigneulles-Les-Petites",2022,478,74,404,5,3,396,"15.481171548117153",529,"24.196597353497165","36.48393194706994","0.6632124352331606","10","5","5","5","5","0","0","1","0","1","0","1","2","0","13","1.4677051933333334"
"62208","Canettemont",2022,55,7,48,1,0,47,"12.727272727272727",68,"33.33333333333325","25.75757575757581","1.2941176470588176","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0.49874124000000003"
"62209","Canlers",2022,151,24,127,1,2,124,"15.894039735099339",163,"28.571428571428587","23.2142857142857","1.2307692307692322","15","5","5","5","4","0","0","0","0","1","0","3","0","0","3","1.00450598"
"62211","Capelle-Fermont",2022,190,37,153,2,2,149,"19.473684210526315",221,"34.52914798206276","24.215246636771308","1.4259259259259247","5","0","0","0","1","0","0","1","0","0","0","0","0","0","4","1.1153982066666666"
"62212","Capelle-Lès-Hesdin",2022,350,54,296,8,1,287,"15.428571428571427",491,"34.04817182982224","24.4775114228391","1.390998097872527","30","5","20","5","4","1","0","2","0","0","0","1","0","0","10","1.2901536799999997"
"62213","Carency",2022,650,129,521,11,2,508,"19.846153846153847",820,"34.338081483386866","24.486748292326208","1.4023128376807765","30","5","15","10","4","0","0","0","0","1","0","1","2","0","20","1.5804569066666665"
"62214","Carly",2022,481,58,423,4,3,416,"12.058212058212058",633,"35.84832266683461","21.652897957401834","1.6555900617718569","25","5","15","10","1","0","0","0","0","0","0","1","0","0","13","1.328247753333333"
"62215","Carvin",2022,12879,4016,8863,85,54,8724,"31.182545228666818",17966,"36.76624137836558","24.17176292270526","1.521040955760407","1360","230","795","335","195","13","21","64","4","6","6","29","23","29","972","3.8635570933333336"
"62216","La Cauchie",2022,169,33,136,2,2,132,"19.526627218934912",210,"33.17535545023696","21.800947867298586","1.5217391304347814","15","5","10","5","0","0","0","0","0","0","0","0","0","0","4","1.1880802333333333"
"62217","Cauchy-À-La-Tour",2022,2041,504,1537,27,17,1493,"24.693777560019598",2645,"34.294569651920526","28.665564644629537","1.1963681886986859","220","45","125","55","16","2","1","8","1","0","1","1","1","1","73","1.80615372"
"62218","Caucourt",2022,263,32,231,3,5,223,"12.167300380228136",332,"33.47849249242588","25.14512281389249","1.3314109754090866","10","5","5","5","1","0","0","1","0","0","0","0","0","0","4","1.1153982066666666"
"62219","Caumont",2022,152,34,118,0,1,117,"22.36842105263158",153,"24.666666666666668","37.333333333333336","0.6607142857142857","5","0","5","5","0","0","0","0","0","0","0","0","0","0","3","1.24569174"
"62220","Cavron-Saint-Martin",2022,372,87,285,3,3,279,"23.387096774193548",432,"27.812794099616966","32.73576469576803","0.8496149198925697","40","10","20","10","5","1","0","2","0","0","0","2","0","0","10","1.5730834999999999"
"62221","Chelers",2022,202,29,173,0,1,172,"14.356435643564355",244,"33.2478846354311","25.398196904983784","1.309064763920584","15","0","10","5","0","0","0","0","0","0","0","0","0","0","3","0.90054692"
"62222","Chériennes",2022,116,12,104,5,2,97,"10.344827586206897",169,"33.908045977011476","33.3333333333333","1.0172413793103454","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1.0888995133333335"
"62223","Chérisy",2022,215,30,185,1,2,182,"13.953488372093023",291,"35.25983595271768","22.949444182528353","1.5364135040604319","10","5","5","5","0","0","0","0","0","0","0","0","0","0","4","1.0752951133333333"
"62224","Chocques",2022,2467,725,1742,20,10,1712,"29.387920551276853",2808,"34.59835895301453","26.277204423739093","1.316668181100651","190","30","115","45","28","2","2","10","4","0","1","5","1","3","93","2.2034414799999995"
"62225","Clairmarais",2022,490,106,384,4,1,379,"21.63265306122449",579,"24.764583219311614","32.06033914950544","0.772436720142857","40","5","25","10","5","0","0","1","0","0","0","1","0","3","17","1.759147313333333"
"62227","Clenleu",2022,155,30,125,1,0,124,"19.35483870967742",185,"34.5945945945946","24.864864864864867","1.391304347826087","10","0","5","5","2","0","1","1","0","0","0","0","0","0","3","0.7990981933333333"
"62228","Clerques",2022,247,46,201,4,1,196,"18.62348178137652",314,"34.07643312101911","24.522292993630572","1.3896103896103895","20","5","15","5","3","0","0","0","0","0","0","1","0","2","4","0.9687612"
"62229","Cléty",2022,607,110,497,4,3,490,"18.12191103789127",809,"38.279555228902964","21.192835918322828","1.806249780653818","50","10","30","10","6","1","0","3","0","0","0","1","0","1","21","1.6745322266666667"
"62230","Colembert",2022,667,100,567,11,4,552,"14.992503748125937",907,"37.26571113561191","18.853362734288865","1.976608187134503","45","10","20","20","8","0","2","1","0","0","1","4","0","0","21","1.5924237666666665"
"62231","Colline-Beaumont",2022,121,34,87,1,1,85,"28.09917355371901",129,"34.375","30.46875","1.1282051282051282","5","0","5","0","1","1","0","0","0","0","0","0","0","0","1","0.6852439266666667"
"62232","La Comté",2022,694,126,568,6,5,557,"18.155619596541786",884,"31.56376699131033","24.61009839103194","1.2825534660524702","55","5","30","20","13","1","2","7","1","0","0","2","0","0","23","1.7511745733333333"
"62233","Conchil-Le-Temple",2022,892,175,717,14,4,699,"19.61883408071749",1087,"31.738730450781972","26.862925482980682","1.1815068493150684","85","20","45","25","5","0","1","1","0","0","1","0","2","0","26","1.5940670533333332"
"62234","Conchy-Sur-Canche",2022,174,39,135,2,0,133,"22.413793103448278",222,"31.53153153153153","29.27927927927928","1.0769230769230769","10","0","5","0","1","0","0","0","0","1","0","0","0","0","5","1.33662394"
"62235","Condette",2022,2271,487,1784,25,6,1753,"21.44429766622633",2456,"24.023947498910463","41.585392830930644","0.5777015885501454","120","15","65","40","33","2","0","7","0","7","1","6","6","4","73","1.9700861066666666"
"62236","Contes",2022,274,43,231,2,1,228,"15.693430656934307",349,"30.050452467991263","31.95398511696963","0.9404289436196969","25","5","15","5","1","1","0","0","0","0","0","0","0","0","8","1.3254314933333333"
